'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:29:41.242 24/07/2074]',5.470,18.364,18.755,-56.654,37.118,-15.238,-0.781,-33.211,3.516,-34.383,-32.821,-1.954,-25.397,-20.317,-40.244,21.099,-17.192,-34.383,-17.973,-10.159,-15.629,-16.020,-40.244
'[15:29:41.246 24/07/2074]',1.954,10.549,14.847,-46.105,36.728,-23.053,-0.391,-30.085,-0.391,-42.979,-32.821,2.344,-30.476,-28.913,-45.714,32.430,-22.662,-26.178,-14.066,-5.079,-18.755,-24.225,-45.714
'[15:29:41.250 24/07/2074]',-3.907,24.225,-2.344,-39.072,33.602,-28.913,3.126,-28.913,-3.126,-49.621,-28.913,3.907,-35.165,-31.648,-49.621,39.463,-31.648,-17.192,3.126,-42.589,-13.675,-10.549,-49.621
'[15:29:41.254 24/07/2074]',-1.172,7.033,11.722,-33.211,34.383,-34.383,15.238,-30.476,-8.596,-50.012,-19.536,0.391,-36.337,-30.476,-50.012,39.072,-35.165,-9.768,-10.940,-16.801,-9.768,-22.662,-50.012
'[15:29:41.258 24/07/2074]',-6.642,3.126,17.582,-25.006,29.695,-37.509,22.662,-25.397,-12.112,-51.966,-10.549,1.172,-39.463,-23.834,-50.012,39.853,-35.165,0.781,-16.801,0.391,-14.066,-27.350,-50.012
'[15:29:41.262 24/07/2074]',-8.987,-5.079,24.615,-17.192,25.006,-42.198,31.648,-22.662,-14.847,-55.873,-3.126,0.781,-39.072,-27.741,-47.277,41.026,-42.979,15.238,-23.834,-2.735,-11.331,-21.490,-47.277
'[15:29:41.266 24/07/2074]',-11.331,-3.126,30.476,-14.066,24.225,-40.635,44.151,-26.178,-14.457,-54.701,5.470,-4.689,-32.430,-33.602,-41.416,39.853,-48.449,28.913,-29.695,-10.159,-9.377,-19.145,-41.416
'[15:29:41.270 24/07/2074]',-13.284,-5.470,37.118,-5.079,20.708,-38.291,56.264,-26.178,-12.112,-54.310,19.145,-5.861,-26.569,-35.165,-28.132,36.728,-46.496,42.198,-36.337,5.861,-10.159,-30.085,-28.132
'[15:29:41.273 24/07/2074]',-19.536,-1.172,31.258,11.331,13.284,-35.165,62.906,-19.145,-11.722,-54.310,27.350,2.344,-20.317,-32.039,-25.006,42.198,-45.714,59.780,-30.476,-3.516,-0.391,-23.443,-25.006
'[15:29:41.277 24/07/2074]',-21.880,3.126,32.039,17.192,7.033,-25.006,74.237,-25.006,-9.768,-51.184,39.072,-0.391,-14.457,-31.648,-16.801,41.416,-44.151,75.409,-31.258,-16.020,1.172,-10.159,-16.801
'[15:29:41.281 24/07/2074]',-22.271,14.457,32.430,21.099,2.344,-9.768,82.833,-28.523,-11.722,-41.807,53.919,-5.079,-13.675,-22.662,-4.689,35.556,-35.946,86.740,-31.648,-9.768,2.735,-12.894,-4.689
'[15:29:41.285 24/07/2074]',-22.662,11.331,37.118,35.556,-2.735,0.391,86.349,-21.880,-13.284,-38.681,64.469,-1.954,-6.252,-17.973,-1.563,37.118,-26.960,98.462,-36.337,5.470,15.629,-21.490,-1.563
'[15:29:41.289 24/07/2074]',-25.006,2.735,41.807,48.449,-12.112,9.768,89.866,-18.755,-15.629,-33.211,72.283,-1.563,-5.861,-26.178,10.940,42.198,-21.099,109.402,-41.026,9.768,17.973,-21.490,10.940
'[15:29:41.293 24/07/2074]',-24.615,5.470,46.105,50.794,-16.801,20.708,94.164,-19.927,-11.722,-24.225,78.926,-7.424,0.000,-22.662,19.536,37.118,-13.675,114.090,-45.324,8.987,21.880,-10.940,19.536
'[15:29:41.297 24/07/2074]',-25.006,7.814,48.059,58.217,-23.053,30.867,94.554,-12.112,-9.377,-16.410,84.005,-4.689,6.642,-15.238,25.397,34.774,-1.172,118.388,-47.277,21.490,36.728,-22.662,25.397
'[15:29:41.301 24/07/2074]',-26.569,-1.172,64.078,60.171,-33.211,39.072,95.726,-5.079,-7.424,-9.377,85.568,0.000,8.596,-10.549,30.085,39.072,6.252,126.203,-63.297,31.258,36.337,-14.847,30.085
'[15:29:41.305 24/07/2074]',-23.443,11.722,67.595,52.357,-31.258,51.966,98.852,-10.159,-2.735,1.172,89.084,-7.814,16.410,-3.907,32.039,33.993,12.503,126.203,-66.813,21.880,33.993,2.344,32.039
'[15:29:41.309 24/07/2074]',-19.145,14.066,72.283,51.966,-30.867,61.343,99.243,-9.768,0.391,9.768,92.991,-10.549,21.490,-1.172,38.291,33.602,20.708,125.031,-71.502,30.085,42.979,-10.549,38.291
'[15:29:41.313 24/07/2074]',-18.364,13.675,72.674,58.608,-28.132,63.687,94.945,-2.735,4.298,10.940,93.382,-6.642,26.960,-4.689,37.509,41.807,27.350,126.984,-71.893,36.337,35.165,-8.205,37.509
'[15:29:41.316 24/07/2074]',-15.629,26.960,47.277,66.032,-21.099,63.687,85.958,-2.735,5.470,11.722,92.210,-9.377,25.397,-8.596,39.463,43.761,27.741,122.686,-46.496,11.331,37.509,-1.563,39.463
'[15:29:41.320 24/07/2074]',-10.940,24.225,39.463,67.204,-13.284,59.780,81.661,-6.252,10.549,12.503,94.945,-15.629,31.258,-9.377,41.416,39.072,33.602,114.090,-38.681,23.834,40.635,-12.894,41.416
'[15:29:41.324 24/07/2074]',-5.861,23.443,26.960,73.455,-2.735,52.357,74.237,-4.298,14.847,14.066,94.554,-17.192,33.993,-3.907,41.416,35.165,41.416,106.667,-26.178,32.039,46.496,-23.443,41.416
'[15:29:41.328 24/07/2074]',-4.298,16.410,19.927,83.223,6.642,43.370,68.767,-3.126,17.582,19.927,90.647,-17.582,31.258,5.861,42.979,30.085,44.542,100.024,-19.145,25.006,46.105,0.781,42.979
'[15:29:41.332 24/07/2074]',-3.907,1.954,26.569,86.349,12.112,39.853,68.767,-9.768,25.397,30.476,87.912,-23.834,41.026,8.205,44.933,24.225,53.919,89.084,-25.788,35.556,47.668,11.722,44.933
'[15:29:41.336 24/07/2074]',-5.470,26.569,-1.954,92.210,15.629,41.026,63.687,-10.159,30.085,43.761,84.396,-23.443,44.933,16.410,51.966,19.145,70.330,80.879,2.735,14.847,53.529,7.033,51.966
'[15:29:41.340 24/07/2074]',-10.159,19.536,-6.252,103.932,13.675,39.853,58.217,-6.252,26.960,51.184,81.270,-18.755,43.370,21.490,55.092,18.755,80.879,78.535,7.033,15.629,56.264,12.503,55.092
'[15:29:41.344 24/07/2074]',-6.642,23.053,-21.099,105.885,15.629,39.463,53.919,-8.987,25.397,55.873,78.535,-19.927,41.416,21.490,57.045,18.755,84.396,74.628,21.880,0.391,50.794,20.317,57.045
'[15:29:41.348 24/07/2074]',-0.781,14.457,-18.364,98.462,17.973,39.072,52.357,-16.020,22.271,61.734,79.707,-26.178,43.761,28.132,57.827,5.861,89.475,68.376,19.145,14.457,53.529,11.722,57.827
'[15:29:41.352 24/07/2074]',-2.344,5.470,-2.735,89.475,19.145,37.118,50.012,-16.410,18.755,62.515,77.753,-25.788,43.370,36.337,50.012,2.735,91.819,65.641,3.516,31.648,54.310,8.987,50.012
'[15:29:41.355 24/07/2074]',3.126,-0.781,-5.079,82.442,19.927,33.211,46.886,-21.099,14.457,58.999,72.283,-25.397,38.291,33.211,41.416,6.252,86.349,64.860,5.861,19.536,44.151,21.490,41.416
'[15:29:41.359 24/07/2074]',7.814,-8.596,-2.735,73.455,20.708,30.867,45.324,-28.132,11.331,58.217,69.158,-29.304,40.244,30.476,33.602,3.516,82.833,60.171,3.516,14.847,49.231,19.145,33.602
'[15:29:41.363 24/07/2074]',4.689,-5.861,-3.907,67.204,17.192,26.569,43.761,-26.569,5.079,50.794,64.469,-22.662,31.648,31.648,23.834,7.814,82.051,60.562,4.689,14.847,48.059,8.987,23.834
'[15:29:41.367 24/07/2074]',6.252,-18.364,-7.033,66.032,15.238,16.801,38.291,-23.834,-5.079,38.291,59.389,-16.410,17.973,22.271,14.457,19.145,73.065,60.952,7.814,15.238,35.165,6.252,14.457
'[15:29:41.371 24/07/2074]',7.814,-27.741,-2.344,57.436,19.145,8.987,37.118,-30.476,-9.377,31.258,55.092,-17.192,9.768,19.145,6.252,21.099,63.687,54.701,3.126,17.973,29.695,8.205,6.252
'[15:29:41.375 24/07/2074]',7.814,-24.225,-1.954,41.416,21.490,1.172,35.556,-35.556,-9.768,23.053,53.529,-18.364,8.596,17.192,-2.344,22.271,58.217,49.231,2.735,25.788,16.801,-2.344,-2.344
'[15:29:41.379 24/07/2074]',0.000,-29.304,-9.768,43.761,19.927,-10.159,24.615,-30.867,-9.768,10.940,45.714,-10.159,2.344,6.642,-9.768,35.946,48.059,46.496,10.549,15.629,8.596,-0.391,-9.768
'[15:29:41.383 24/07/2074]',0.000,-28.913,-20.708,36.337,25.397,-20.708,18.364,-37.509,-5.861,3.907,39.463,-12.112,1.172,5.079,-17.582,36.337,39.853,41.416,21.490,-5.861,16.410,4.298,-17.582
'[15:29:41.387 24/07/2074]',-0.391,-30.476,-23.834,26.960,30.085,-32.039,12.894,-39.853,0.391,-1.172,34.383,-13.284,4.298,-2.735,-16.410,33.602,33.211,32.430,24.615,3.907,5.861,-6.642,-16.410
'[15:29:41.391 24/07/2074]',-1.172,-45.324,-23.053,23.053,32.039,-45.714,1.954,-35.946,2.735,-8.596,27.741,-9.377,0.391,-4.298,-19.145,34.774,27.741,25.397,23.834,20.708,0.391,-16.020,-19.145
'[15:29:41.395 24/07/2074]',0.781,-42.979,-33.993,15.238,38.681,-57.045,-7.424,-34.383,5.079,-12.894,21.490,-9.768,-1.954,-8.205,-19.536,33.602,17.582,16.801,34.774,-2.344,1.563,-8.596,-19.536
'[15:29:41.398 24/07/2074]',4.298,-58.608,-21.490,3.126,45.324,-64.860,-15.238,-36.337,12.112,-13.284,14.066,-14.847,3.907,-6.642,-25.006,25.397,8.205,1.563,22.271,9.377,2.735,-4.298,-25.006
'[15:29:41.402 24/07/2074]',1.563,-62.906,-20.708,-1.563,47.668,-73.065,-26.960,-31.258,20.708,-16.410,3.516,-16.020,9.377,-6.252,-31.258,18.364,2.735,-14.066,21.490,22.662,9.768,-13.284,-31.258
'[15:29:41.406 24/07/2074]',-8.205,-61.734,-36.337,1.563,46.105,-84.396,-41.807,-25.006,26.178,-23.443,-12.894,-17.973,8.987,-9.377,-41.807,13.284,-7.814,-28.132,37.118,4.298,26.960,-4.298,-41.807
'[15:29:41.410 24/07/2074]',-16.801,-72.283,-40.244,2.344,46.105,-95.336,-51.575,-26.569,32.821,-25.006,-32.430,-30.085,10.159,-8.987,-55.482,-0.391,-20.708,-46.496,41.026,11.722,31.648,11.722,-55.482
'[15:29:41.414 24/07/2074]',-24.225,-73.455,-55.482,0.000,41.807,-108.620,-62.125,-26.178,36.337,-32.430,-49.231,-37.118,8.596,-13.675,-67.595,-10.549,-32.430,-64.860,56.264,26.960,30.867,3.907,-67.595
'[15:29:41.418 24/07/2074]',-29.695,-83.614,-73.846,5.470,34.383,-123.858,-73.846,-18.364,33.211,-44.542,-67.985,-37.900,10.159,-28.523,-84.005,-15.629,-47.277,-75.018,74.628,31.648,41.807,-3.126,-84.005
'[15:29:41.422 24/07/2074]',-37.118,-95.336,-77.363,3.907,27.741,-133.236,-80.879,-19.536,26.960,-50.403,-84.396,-44.542,11.331,-42.198,-98.852,-23.443,-64.469,-87.131,78.144,34.383,57.436,-1.563,-98.852
'[15:29:41.426 24/07/2074]',-37.900,-95.726,-76.972,-5.079,25.788,-135.580,-78.535,-27.741,25.006,-51.575,-93.382,-53.529,20.708,-50.794,-109.792,-34.774,-73.846,-96.117,77.753,42.979,75.409,-12.894,-109.792
'[15:29:41.430 24/07/2074]',-41.807,-77.753,-87.912,-4.689,21.880,-132.063,-79.316,-23.443,22.271,-49.621,-98.071,-49.621,26.569,-58.217,-106.667,-37.509,-73.065,-93.773,88.694,33.602,88.303,-28.132,-106.667
'[15:29:41.434 24/07/2074]',-42.198,-77.363,-81.270,5.079,19.536,-125.812,-72.674,-16.801,18.755,-39.463,-99.634,-42.198,25.788,-47.668,-101.197,-38.681,-69.939,-88.303,82.051,33.211,93.773,-19.536,-101.197
'[15:29:41.438 24/07/2074]',-25.397,-62.515,-73.065,-1.954,28.523,-109.011,-61.734,-22.271,22.271,-20.708,-88.303,-43.370,25.006,-30.867,-82.442,-42.198,-57.827,-82.051,73.846,32.039,80.879,-23.443,-82.442
'[15:29:41.441 24/07/2074]',-13.675,-47.277,-61.343,0.781,33.602,-91.819,-51.966,-12.503,28.132,-3.126,-74.628,-33.993,30.476,-10.159,-62.515,-41.026,-40.244,-72.283,62.125,30.476,69.158,-20.317,-62.515
'[15:29:41.445 24/07/2074]',-9.768,-51.184,-47.277,16.801,33.993,-80.488,-46.105,0.781,28.913,9.377,-67.595,-23.053,24.225,5.470,-48.449,-33.602,-29.695,-61.734,48.059,30.867,57.436,-3.907,-48.449
'[15:29:41.449 24/07/2074]',-6.642,-46.496,-34.383,17.192,38.681,-67.595,-42.979,0.391,32.821,23.053,-64.860,-25.397,23.053,11.331,-37.900,-31.648,-19.927,-57.436,35.165,19.927,53.919,9.768,-37.900
'[15:29:41.453 24/07/2074]',-10.940,-37.118,-26.178,22.271,38.681,-57.436,-36.337,2.344,39.463,33.602,-59.780,-29.304,32.821,19.927,-32.039,-36.728,-5.861,-57.436,26.960,32.430,47.668,15.629,-32.039
'[15:29:41.457 24/07/2074]',-17.192,-28.132,-29.304,33.993,33.211,-52.747,-34.774,12.503,34.383,38.681,-60.171,-23.053,29.695,20.708,-25.397,-34.774,1.563,-51.184,30.085,27.350,57.827,12.112,-25.397
'[15:29:41.461 24/07/2074]',-14.847,-30.085,-21.490,30.867,30.476,-46.105,-29.304,7.814,31.648,43.370,-58.217,-28.132,29.695,17.973,-21.880,-37.509,6.252,-47.277,22.271,17.582,62.906,20.708,-21.880
'[15:29:41.465 24/07/2074]',-8.205,-25.788,-13.284,25.397,29.695,-36.728,-19.145,3.126,32.821,46.886,-49.621,-36.337,35.946,23.834,-20.708,-45.324,14.066,-44.933,14.066,14.066,73.065,21.880,-20.708
'[15:29:41.469 24/07/2074]',-5.861,-24.615,-3.907,22.271,23.443,-28.913,-12.503,4.689,26.569,44.933,-41.026,-34.383,36.337,17.582,-11.331,-46.886,22.271,-37.900,4.689,20.708,69.548,14.457,-11.331
'[15:29:41.473 24/07/2074]',-7.814,-34.774,9.377,27.741,19.145,-24.225,-8.596,7.424,25.788,39.463,-37.900,-29.304,28.913,15.238,-5.861,-41.416,25.006,-29.695,-8.596,19.145,71.502,19.536,-5.861
'[15:29:41.477 24/07/2074]',-9.768,-11.722,-3.516,30.867,19.927,-14.847,-5.079,4.298,26.960,35.946,-33.993,-32.039,23.053,13.284,0.000,-41.026,29.304,-26.569,4.298,-10.159,69.939,29.304,0.000
'[15:29:41.480 24/07/2074]',-12.894,-11.722,1.172,30.085,15.238,-9.768,-2.344,2.344,26.569,30.867,-30.085,-32.039,23.834,9.768,5.470,-44.933,35.556,-25.006,-0.391,8.987,65.250,15.238,5.470
'[15:29:41.484 24/07/2074]',-14.457,-7.424,-5.861,36.337,13.675,-8.596,-5.079,7.424,24.615,22.271,-30.085,-19.927,16.020,4.298,8.987,-33.993,35.165,-21.490,6.642,0.781,62.125,6.642,8.987
'[15:29:41.488 24/07/2074]',-10.159,-3.907,-9.377,30.867,17.582,-6.252,-3.516,-0.391,28.913,14.066,-30.085,-22.271,19.536,3.126,3.126,-36.728,30.476,-23.443,10.159,-10.549,59.780,17.192,3.126
'[15:29:41.492 24/07/2074]',0.391,-8.205,-5.470,19.536,21.490,-2.344,-3.516,-8.205,32.821,9.377,-26.960,-25.788,26.178,-2.735,5.079,-39.072,30.476,-25.006,6.252,-2.735,50.012,8.987,5.079
'[15:29:41.496 24/07/2074]',3.516,-19.536,5.079,16.801,21.880,-1.172,-7.424,-5.861,30.476,3.907,-26.178,-18.364,22.271,-3.907,4.298,-32.821,29.304,-19.536,-4.298,5.470,39.853,6.252,4.298
'[15:29:41.500 24/07/2074]',7.814,-17.973,-4.298,16.410,23.053,-1.563,-12.112,-5.861,28.523,0.391,-27.741,-15.238,16.801,-4.298,-2.344,-24.615,24.615,-14.457,5.079,-8.205,27.741,16.410,-2.344
'[15:29:41.504 24/07/2074]',11.722,-21.099,-3.516,12.894,25.788,-1.172,-12.112,-11.722,27.741,5.079,-24.615,-22.662,19.536,-2.344,-3.516,-27.741,25.006,-15.629,4.298,2.344,21.490,9.768,-3.516
'[15:29:41.508 24/07/2074]',16.020,-21.099,-8.596,11.722,29.695,-3.126,-15.629,-11.722,25.788,7.814,-21.490,-22.271,20.317,2.344,-8.987,-25.397,25.397,-11.331,9.377,8.987,17.582,1.954,-8.987
'[15:29:41.512 24/07/2074]',17.192,-28.913,-10.549,17.192,30.867,-9.377,-16.020,-9.768,22.271,5.861,-20.708,-20.317,18.364,5.079,-16.410,-19.927,19.927,-5.470,11.331,0.781,18.364,12.503,-16.410
'[15:29:41.516 24/07/2074]',19.927,-29.304,-9.768,19.927,36.728,-11.722,-15.238,-8.987,24.615,10.159,-18.364,-24.225,24.615,10.159,-22.662,-20.708,15.629,-3.907,10.549,-7.814,21.880,24.615,-22.662
'[15:29:41.520 24/07/2074]',16.410,-27.741,-5.861,20.317,36.337,-12.503,-14.066,-6.252,22.662,14.847,-13.675,-23.834,22.662,20.317,-24.225,-19.536,17.973,-2.344,6.642,12.112,9.377,20.708,-24.225
'[15:29:41.523 24/07/2074]',12.894,-46.886,5.470,30.476,31.258,-16.020,-13.284,1.954,16.410,14.847,-10.549,-16.020,18.364,19.145,-24.225,-8.596,17.973,1.954,-4.689,30.476,8.987,15.629,-24.225
'[15:29:41.527 24/07/2074]',6.252,-18.755,-17.582,34.774,31.258,-14.847,-15.629,3.907,12.112,19.145,-8.205,-12.894,10.940,18.364,-19.927,0.000,16.020,4.298,18.364,-9.768,16.020,21.099,-19.927
'[15:29:41.531 24/07/2074]',7.814,-18.755,-12.112,26.178,34.383,-12.503,-12.503,-4.689,10.940,23.053,-0.781,-19.145,9.768,21.490,-14.066,-3.907,19.145,1.954,12.894,5.079,7.424,17.973,-14.066
'[15:29:41.535 24/07/2074]',8.596,-25.006,-7.033,22.662,32.039,-12.503,-13.284,-5.470,7.424,20.708,2.344,-15.629,8.596,19.145,-13.675,0.391,21.099,2.735,7.814,9.377,18.364,3.516,-13.675
'[15:29:41.539 24/07/2074]',2.735,-13.675,-13.675,22.662,28.913,-11.331,-16.801,-0.781,3.126,16.410,5.470,-9.377,1.954,16.020,-13.675,10.549,16.020,6.642,14.457,-10.549,15.238,10.549,-13.675
'[15:29:41.543 24/07/2074]',5.079,-21.490,0.391,16.020,28.523,-7.424,-14.066,-5.861,3.907,17.582,11.722,-13.284,-0.781,22.662,-7.424,5.470,11.331,8.205,0.391,1.172,-1.172,26.569,-7.424
'[15:29:41.547 24/07/2074]',-1.563,-32.821,15.629,21.880,17.582,-5.861,-8.987,1.172,-1.954,16.801,18.755,-5.079,-5.079,26.569,-1.563,8.596,8.987,15.629,-14.847,32.039,-1.563,12.894,-1.563
'[15:29:41.551 24/07/2074]',-8.205,-20.708,3.126,29.695,8.596,-7.033,-7.424,9.377,-12.503,13.284,22.662,6.252,-18.755,25.397,1.172,21.099,1.954,26.960,-2.344,14.066,3.126,7.814,1.172
'[15:29:41.555 24/07/2074]',-8.987,-11.331,1.563,27.741,7.033,-4.689,-0.781,7.424,-17.192,14.847,27.741,5.079,-24.225,26.960,9.377,17.973,-5.470,32.430,-0.781,5.079,0.391,17.192,9.377
'[15:29:41.559 24/07/2074]',-10.159,-8.205,-0.781,23.443,-0.391,-7.424,5.470,4.689,-19.927,16.020,32.039,6.252,-24.225,32.039,14.066,12.112,-8.596,32.821,1.563,11.722,4.298,8.205,14.066
'[15:29:41.563 24/07/2074]',-16.801,-6.642,-4.298,25.788,-10.940,-11.722,5.470,14.457,-30.476,10.159,31.258,17.973,-33.602,28.913,12.112,21.099,-12.503,37.118,5.079,9.768,2.344,4.689,12.112
'[15:29:41.566 24/07/2074]',-19.927,-5.470,-3.516,23.834,-17.582,-12.894,8.205,16.410,-33.211,7.424,32.821,20.708,-37.900,26.960,19.536,18.755,-19.927,39.853,4.298,5.470,-9.768,20.317,19.536
'[15:29:41.570 24/07/2074]',-18.755,-10.940,1.954,20.317,-27.741,-12.112,15.238,16.410,-33.211,8.205,40.244,23.443,-32.039,32.821,26.178,10.940,-19.927,37.900,-1.172,19.927,-8.205,14.847,26.178
'[15:29:41.574 24/07/2074]',-20.317,-13.675,6.642,21.490,-38.291,-8.596,17.582,23.834,-41.026,6.642,45.324,32.821,-34.383,34.383,28.913,15.238,-18.364,42.589,-5.861,35.556,-9.768,3.907,28.913
'[15:29:41.578 24/07/2074]',-19.536,-17.582,10.549,27.350,-42.589,-3.907,19.145,28.523,-45.714,8.987,47.668,37.509,-39.853,36.728,34.774,16.801,-21.880,48.449,-9.768,32.821,-15.629,14.066,34.774
'[15:29:41.582 24/07/2074]',-12.503,16.410,-15.629,21.880,-41.416,5.861,19.927,25.397,-45.324,14.847,51.966,37.509,-37.509,39.463,41.807,15.238,-20.708,48.449,16.410,-8.205,-12.894,16.410,41.807
'[15:29:41.586 24/07/2074]',-7.814,25.397,-18.755,21.880,-41.807,11.331,20.708,29.695,-47.668,18.755,55.092,39.463,-34.383,41.416,45.324,12.894,-13.675,46.496,19.536,5.861,-22.662,5.079,45.324
'[15:29:41.590 24/07/2074]',-5.470,27.350,-18.364,28.913,-39.853,12.503,18.755,40.244,-50.403,20.708,53.138,48.449,-37.118,44.151,48.449,16.801,-11.331,46.886,19.145,8.205,-28.913,6.642,48.449
'[15:29:41.594 24/07/2074]',-1.563,35.556,-27.741,31.258,-38.291,12.894,19.536,42.589,-48.449,25.788,53.919,47.668,-28.913,48.059,50.012,9.377,-9.377,41.026,28.523,-14.066,-15.629,16.020,50.012
'[15:29:41.598 24/07/2074]',1.954,22.271,-8.205,28.523,-36.337,13.284,25.006,42.589,-44.933,31.648,58.999,47.277,-16.801,58.217,52.747,-0.391,-2.344,33.211,8.987,17.192,-15.629,12.894,52.747
'[15:29:41.602 24/07/2074]',6.252,2.344,7.814,33.211,-36.337,10.159,25.788,51.184,-44.933,33.993,57.827,55.482,-13.284,63.297,51.184,1.172,1.954,26.569,-7.033,41.807,-12.503,7.814,51.184
'[15:29:41.605 24/07/2074]',9.768,14.066,-3.907,33.993,-34.774,9.377,25.397,53.919,-41.416,33.211,57.045,57.827,-11.331,66.422,51.966,0.391,2.344,22.271,4.689,8.205,-5.079,21.880,51.966
'[15:29:41.609 24/07/2074]',16.801,18.755,-1.172,26.960,-32.821,13.284,28.132,54.310,-34.774,31.648,62.906,58.608,-2.735,62.906,58.608,0.391,4.298,15.629,1.954,5.470,-12.503,21.099,58.608
'[15:29:41.613 24/07/2074]',17.973,23.443,-0.781,30.476,-35.556,12.894,28.523,64.860,-31.648,25.397,65.641,69.158,1.563,65.641,57.045,4.689,9.768,13.675,1.563,17.582,-20.317,12.894,57.045
'[15:29:41.617 24/07/2074]',18.364,25.397,-1.172,35.556,-38.291,11.722,26.960,78.144,-33.993,16.410,67.204,80.488,1.954,55.873,60.171,12.112,9.377,13.284,1.954,10.549,-21.490,7.424,60.171
'[15:29:41.621 24/07/2074]',23.053,27.741,8.987,26.569,-35.946,16.020,30.867,75.800,-30.085,14.066,73.455,79.707,10.940,53.138,62.906,9.768,8.596,10.549,-8.205,11.331,-27.350,9.768,62.906
'[15:29:41.625 24/07/2074]',26.178,39.072,7.424,21.880,-33.602,18.364,33.993,76.581,-27.350,11.722,79.316,84.786,19.536,58.608,59.780,8.987,7.424,9.377,-6.642,23.443,-31.258,-1.563,59.780
'[15:29:41.629 24/07/2074]',34.774,33.602,4.689,25.788,-29.304,16.410,29.304,84.396,-29.695,3.907,79.316,96.899,20.708,53.919,56.264,17.973,1.954,12.503,-3.907,8.596,-25.397,1.563,56.264
'[15:29:41.633 24/07/2074]',38.681,33.211,5.470,20.708,-26.569,18.755,25.788,81.661,-28.132,1.563,80.488,100.806,24.615,50.403,57.827,19.927,-2.735,10.940,-4.689,-0.781,-27.350,5.861,57.827
'[15:29:41.637 24/07/2074]',42.198,46.496,-1.563,12.112,-23.053,22.271,21.880,78.535,-25.006,0.781,84.005,104.322,30.085,51.966,60.171,19.536,2.344,1.563,2.344,1.954,-35.165,-6.642,60.171
'[15:29:41.641 24/07/2074]',38.291,23.834,19.536,15.629,-22.662,21.880,14.847,85.568,-30.476,-2.735,82.833,113.309,26.569,47.668,61.734,24.615,12.894,-7.424,-18.755,32.430,-37.900,-16.801,61.734
'[15:29:41.645 24/07/2074]',34.383,20.708,25.397,9.768,-22.271,24.615,6.642,82.051,-33.211,-1.563,77.753,111.746,23.834,43.370,57.436,26.960,18.364,-16.801,-24.615,23.834,-44.933,-1.954,57.436
'[15:29:41.648 24/07/2074]',35.556,33.211,19.927,-2.344,-14.847,30.085,2.735,71.111,-30.476,1.954,75.800,100.806,24.615,44.542,55.873,21.099,25.006,-28.132,-19.145,14.847,-47.668,-3.126,55.873
'[15:29:41.652 24/07/2074]',35.165,26.178,25.006,1.172,-13.284,30.476,-1.172,74.628,-32.039,1.172,73.846,102.369,24.225,42.589,51.184,25.788,28.913,-32.430,-24.225,28.913,-41.416,-16.020,51.184
'[15:29:41.656 24/07/2074]',33.993,19.145,18.364,8.987,-16.410,26.569,-4.689,78.926,-35.165,-1.172,67.204,103.150,18.364,38.291,41.807,32.430,25.006,-29.695,-17.582,21.880,-39.853,-10.549,41.807
'[15:29:41.660 24/07/2074]',37.118,21.880,7.814,10.940,-16.410,26.960,-6.642,76.972,-35.556,-0.781,63.297,96.899,16.410,30.867,42.979,31.258,21.099,-29.304,-7.033,11.331,-37.509,-12.503,42.979
'[15:29:41.664 24/07/2074]',40.244,17.192,11.331,12.894,-17.582,29.304,-4.689,77.753,-35.556,3.126,60.952,94.554,16.410,37.509,38.291,28.913,24.225,-29.304,-10.549,28.913,-30.476,-22.271,38.291
'[15:29:41.668 24/07/2074]',31.258,10.549,12.112,21.490,-26.960,26.960,-7.814,86.349,-37.900,1.954,53.919,98.071,16.801,26.178,33.993,36.728,26.178,-27.350,-11.331,42.589,-35.556,-25.788,33.993
'[15:29:41.672 24/07/2074]',30.867,6.642,14.847,19.536,-28.132,29.304,-5.470,78.535,-36.728,9.377,49.231,86.740,21.880,24.615,27.350,32.039,23.053,-24.225,-14.066,39.853,-26.960,-17.582,27.350
'[15:29:41.676 24/07/2074]',29.304,10.940,12.894,15.238,-29.304,32.039,-2.344,71.893,-32.821,16.801,49.231,76.190,28.132,30.476,22.662,26.178,21.880,-21.880,-12.112,40.244,-23.053,-13.675,22.662
'[15:29:41.680 24/07/2074]',20.708,0.391,12.894,25.788,-39.072,24.615,-1.172,79.316,-33.602,16.410,46.886,78.144,23.443,25.788,23.053,33.211,21.099,-13.675,-12.112,55.873,-30.476,-19.145,23.053
'[15:29:41.684 24/07/2074]',22.271,-25.397,23.834,35.165,-39.853,16.410,0.781,80.488,-35.165,15.238,42.589,76.972,19.927,23.053,20.317,34.383,14.847,-3.126,-23.053,66.422,-26.960,-11.331,20.317
'[15:29:41.688 24/07/2074]',32.430,-2.735,-2.735,28.132,-35.165,15.238,5.079,70.330,-29.695,16.410,40.635,66.422,19.145,22.271,19.536,30.867,10.159,-0.391,3.516,36.337,-27.741,-11.331,19.536
